episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1499.684972059221,1854.298955613577,12.8,3800.426431154518,0.957890625,0.9721510666666666,18542.989556135744,3561.3777405532796,1790.1681139384605,-40.490000000000514,-22354.360438568307,0.08712074367617152,1.7394451635853199,43972,46.008607149124146
2,1483.6067499502938,1845.3518276762402,11.65,3857.315530517356,0.9588802083333333,0.9443939666666666,18453.51827676241,3605.64506460331,1786.2991086538323,-40.080000000000595,-22321.77570006928,0.02958253380885255,0.5786855777477726,43827,57.91067051887512
3,1526.6056971863682,1848.7630548302873,11.15,3729.1367807326133,0.958515625,0.9164981666666667,18487.630548302855,3511.2911766990997,1794.8501314493597,-39.45000000000072,-22227.716159264695,0.02420089731784216,0.4254931178989975,44046,61.17089319229126
4,1510.4693748774444,1662.8831592689296,13.7,3795.971340008364,0.9583072916666666,0.8886745666666667,16628.83159268929,3560.6584223735945,1796.5075064165894,-39.780000000000655,-20435.748146602276,0.02155005668277514,0.38371681614692743,43932,51.59744071960449
5,1530.8007418415732,1644.2715404699738,8.4,3657.503604024699,0.958515625,0.8608205666666666,16442.715404699728,3438.5958494503134,1799.5371052378373,-38.880000000000834,-20111.16761754603,0.018000256068806356,0.3345542613316824,43980,34.881633281707764
6,1582.4127120142543,1594.5639686684074,10.9,3440.2279514871216,0.9592083333333333,0.8328152,15945.639686684077,3261.0765557809746,1810.3611546342372,-37.84000000000104,-19396.824685085117,0.014842658614985633,0.3029276365731625,44219,38.527650356292725
7,1584.3306056830957,1576.0430809399477,11.4,3466.7500553519153,0.959515625,0.8048408666666667,15760.430809399484,3289.8875987109377,1809.300601254962,-37.15000000000118,-19238.138403682337,0.012904597910391585,0.29182500788018606,44170,38.39877200126648
8,1585.701341357952,1544.2323759791122,12.7,3424.4444389775886,0.9588385416666667,0.7769267,15442.323759791117,3249.298099645792,1807.8555886333882,-36.0500000000014,-18877.72610671205,0.010544702042040251,0.2684802640475653,44075,38.90329623222351
9,1699.8345801149128,1565.4151436031332,12.25,3067.2294029373415,0.9592708333333333,0.7487224666666668,15654.151436031318,2982.8616240533925,1827.510685648975,-32.33000000000214,-18732.359165618935,0.008759443177281527,0.2649387024532775,44533,38.11306595802307
10,1707.9228028328487,1463.793733681462,13.05,2835.447858495904,0.9594791666666667,0.7204726333333333,14637.937336814623,2753.158836439162,1834.040643556732,-32.850000000002034,-17484.364013977854,0.007010241269246639,0.24810679664890334,44605,38.54090881347656
11,1644.4047047519123,1493.5254569190602,12.65,2917.363108563556,0.9601302083333333,0.6923697333333334,14935.254569190598,2785.9127146892915,1821.962576300905,-35.14000000000158,-17863.58515542885,0.006767505165245008,0.24008563864777485,44373,42.424856185913086
12,1602.720279717097,1388.770234986945,14.6,3035.7456517995524,0.9594114583333334,0.6643840000000001,13887.702349869449,2867.6688346922556,1818.3165300207963,-36.560000000001295,-16934.407434865483,0.006281818368755581,0.23062345173229498,44188,43.24045968055725
13,1783.0364758442372,1316.1168407310704,16.7,2534.1191173214593,0.9580729166666667,0.6359739333333334,13161.168407310708,2509.2852856787617,1848.373566853712,-29.510000000001813,-15706.280783999233,0.005927915465594984,0.2202128084901708,44858,43.403653621673584
14,1700.3106875515437,1303.920365535248,15.85,2588.183596152427,0.958828125,0.6078273333333334,13039.203655352483,2499.341713838688,1831.9798386787895,-31.85000000000218,-15638.364520318164,0.005432381038831979,0.20482147558048908,44442,42.95006608963013
15,1781.8251263180205,1330.1586161879895,16.15,2416.8245959310193,0.9575937499999999,0.5795084666666667,13301.5861618799,2395.896499029274,1841.3975158222643,-27.650000000001523,-15729.405050413248,0.004798280720842032,0.1948773882157226,44714,50.707863092422485
16,1801.8722441882403,1264.0842036553524,20.45,2138.1542227361065,0.958984375,0.5513169,12640.842036553522,2138.1349892597145,1836.2114776646577,-23.320000000000846,-14789.996259289954,0.004837795342928241,0.1890735066266978,44513,69.22968316078186
17,1808.2371907709405,1147.38772845953,23.2,2179.38697138921,0.9588802083333333,0.5230677,11473.877284595292,2179.38680454826,1843.4673576119217,-24.230000000000988,-13664.26425598426,0.00500601125940023,0.18351676221541321,44604,62.017189025878906
18,1812.8297814984803,1117.1338120104438,22.85,2225.9003665526825,0.95828125,0.49475516666666675,11171.338120104438,2225.9002318843272,1849.0599161668076,-25.230000000001144,-13408.238486657101,0.00488508212001224,0.17417535114453214,44704,34.84400939941406
19,1802.8068470323662,1149.5522193211489,21.8,1964.4325075647616,0.9589583333333334,0.46663770000000004,11495.522193211487,1964.4170566722885,1835.9722979248015,-22.150000000000663,-13470.954700776287,0.0046022574587961515,0.16609353083822775,44396,33.811081409454346
20,1808.5883915132367,1191.3720626631855,30.3,2009.2846810499643,0.9583333333333334,0.43839419999999996,11913.720626631844,2009.2806851980667,1843.7323873651137,-24.140000000000974,-13934.005307681908,0.004795344263967866,0.16336651288730927,44595,32.08798003196716
21,1811.174301950065,1085.3537859007834,25.45,2066.566213190976,0.9577083333333334,0.41010193333333333,10853.537859007823,2066.5576560559825,1847.0928590850494,-24.910000000001094,-12931.104072198648,0.004073508706318963,0.15033267752910456,44672,31.794047594070435
22,1810.943087541727,1043.242819843342,32.3,1907.0978867868828,0.9588020833333334,0.3818597,10432.428198433414,1907.0763296635696,1846.0846446650426,-24.12000000000097,-12350.526085220383,0.003957032284354027,0.14719614817590776,44593,32.99880075454712
23,1780.2147414633396,1047.4849869451698,32.05,2422.4703928755935,0.9541666666666667,0.3537308333333333,10474.849869451691,2398.566880209495,1840.0817595047035,-24.970000000001104,-12908.31376770249,0.003690175448317941,0.1416980569892297,44414,34.57124996185303
24,1777.8408969741063,1135.690600522193,33.9,2026.1752072621712,0.9534375,0.3257064666666667,11356.906005221948,2005.5207925237387,1832.4596781176012,-22.97000000000079,-13394.07557888868,0.0033487898664554465,0.1333682569086765,44249,33.003650426864624
25,1774.8119285570006,1096.7754569190602,46.45,2440.6679131097935,0.95828125,0.29764409999999997,10967.754569190605,2416.4851030383697,1833.9381702011415,-23.950000000000944,-13419.41591387303,0.0032455555107206084,0.12801018457990948,44309,33.5012104511261
26,1805.1646406762898,971.3733681462141,53.5,2188.9108711161407,0.9590364583333333,0.2695792,9713.733681462138,2188.8477388785545,1837.547772913859,-21.320000000000533,-11913.644552578186,0.003019531186224335,0.12473628947302527,44313,31.489640474319458
27,1634.537037017227,983.079634464752,32.4,1685.396713326281,0.9529166666666666,0.24223820000000007,9830.796344647526,1565.7772999134745,1787.146609597534,-22.020000000000643,-11527.163217141564,0.0029690297244394782,0.12255982109094815,43170,31.02775001525879
28,1799.328737772963,965.9171018276762,48.95,1957.0342443848558,0.9593489583333333,0.21430376666666673,9659.171018276762,1956.979353543474,1829.6436286143548,-19.26000000000021,-11627.205262661766,0.0027747489027910477,0.11875289767173618,44107,31.28399658203125
