episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1500.8893061087192,1859.411227154047,6.4,3844.0201726979753,0.9580989583333334,0.9721776666666667,18594.112271540456,3605.092430604942,1790.8215240805862,-40.0600000000006,-22449.076920117273,0.08146657873577556,0.5205236005587317,43930,51.53168845176697
2,1536.7633110498753,1931.2415143603132,13.2,3675.466825752171,0.9597135416666667,0.9442837666666667,19312.415143603128,3468.2062092931296,1793.4949718150988,-38.520000000000906,-22998.833013661326,0.026345611892966848,0.45633204705588293,44043,63.96001839637756
3,1535.8773648010028,1671.0117493472585,13.45,3650.2658859996554,0.9586197916666667,0.9163740333333333,16710.11749347259,3435.60471352305,1800.8880317300755,-39.40000000000073,-20371.332873924628,0.021007209467525035,0.38073193063584954,44068,61.60257387161255
4,1560.4264746565113,1692.2127937336816,8.55,3571.917414942557,0.9581666666666666,0.8884446666666667,16922.12793733682,3378.427526389421,1802.7603350170943,-37.89000000000103,-20504.999324086835,0.017048798150696407,0.35141621644310805,44099,51.75230431556702
5,1577.440601528251,1694.1475195822454,9.55,3493.449063937612,0.9593645833333333,0.8605051666666667,16941.47519582245,3314.0682031252695,1804.5984600527033,-36.820000000001244,-20445.881257472614,0.014027167253284178,0.3205756596289994,44115,44.92137432098389
6,1609.7177773487408,1569.8139686684074,7.2,3342.6724642672634,0.9589427083333334,0.8324757333333334,15698.139686684062,3186.726413824933,1812.8058932785725,-36.18000000000137,-19051.77421643901,0.0109619343010966,0.2941477560338545,44257,52.82692909240723
7,1628.5832700648434,1633.7983028720625,8.65,3398.7587394523853,0.960859375,0.8044482,16337.98302872062,3259.618341261462,1813.3394238709704,-34.650000000001675,-19747.70752378792,0.00844771140140512,0.27869429024890857,44254,63.88609075546265
8,1691.01021973662,1505.860313315927,13.1,3143.953430588698,0.95875,0.7762224333333334,15058.603133159264,3050.4043370766403,1829.0854750238377,-33.550000000001894,-18213.53272552257,0.006328581796246036,0.26672433926376077,44567,66.90552425384521
9,1748.0510644659014,1493.4967362924283,12.0,2827.174518438338,0.9593385416666667,0.7479029333333334,14934.967362924282,2780.5900246033048,1836.0131348710804,-30.39000000000195,-17773.129457932842,0.005378197015550476,0.25228742544054483,44715,71.37528109550476
10,1769.5297780098983,1322.2441253263707,11.45,2664.2378656301507,0.9574739583333334,0.7195460666666667,13222.441253263716,2629.8695036000304,1844.5788901199437,-29.69000000000184,-15897.669868973935,0.004817728222771984,0.2299892312140821,44774,66.48933815956116
11,1751.9625759608125,1383.7389033942559,13.2,2805.4797411990453,0.959140625,0.6912709,13837.389033942572,2759.7530744896844,1838.277040648022,-29.600000000001828,-16653.85657311932,0.004786136697158529,0.21447933569352637,44645,76.25073409080505
12,1810.7511413403602,1380.520234986945,16.75,2462.4202809417206,0.959140625,0.6628228333333334,13805.20234986946,2462.4201540846225,1849.1212681974532,-27.37000000000148,-16278.622630810894,0.004146109676906669,0.19645143443880406,44918,73.62036180496216
13,1762.5272780918422,1355.3798955613577,16.35,2793.5455730768285,0.957890625,0.6345261333333334,13553.798955613576,2755.7879406627426,1840.3747749552206,-29.10000000000175,-16358.334393139576,0.003944054432773953,0.1885738703208586,44679,65.12844634056091
14,1808.3512938776241,1368.3707571801567,17.95,2568.6721690570494,0.9587239583333333,0.6061407666666667,13683.707571801568,2568.6721687651384,1845.7312941694972,-26.380000000001324,-16263.37974085837,0.003769696961294258,0.18437601490877795,44819,76.03467106819153
15,1812.0475784100672,1229.6390339425589,23.5,2248.585672464267,0.9578645833333334,0.5777421,12296.39033942558,2248.585658729556,1849.6375921447773,-26.590000000001357,-14555.976011889878,0.0035684118981270723,0.17914052765135652,44840,71.70141077041626
16,1816.060713854322,1185.6096605744126,22.4,2561.8754458904277,0.9591927083333334,0.5493269666666667,11856.09660574413,2561.8753070557027,1853.910852689041,-26.850000000001398,-14428.9720516344,0.0034941660858773217,0.17024038878364348,44866,79.13359141349792
17,1806.2401945353345,1235.96409921671,14.1,2197.3761716155377,0.9584114583333333,0.5210568666666667,12359.640992167093,2197.375702783654,1841.8006633672412,-24.56000000000104,-14568.017163782455,0.0035570175428835684,0.16760585627691826,44637,80.74839448928833
18,1804.9173194691584,1263.3028720626633,15.9,2431.682649019656,0.959296875,0.49283489999999996,12633.028720626642,2431.6825657760946,1839.717402712723,-23.80000000000092,-15075.711369646577,0.0032648980583481054,0.1605988486960135,44561,79.40618681907654
19,1809.7270359966933,1131.9784595300262,27.7,2445.5677876454524,0.958828125,0.46457366666666666,11319.784595300265,2445.567435151643,1845.1473884904797,-24.420000000001018,-13776.352382945825,0.00316769308787736,0.15106891301698783,44623,82.17334485054016
20,1769.8592107364009,1143.5391644908616,15.8,2759.249329626805,0.9587760416666666,0.43644289999999997,11435.391644908626,2729.1923378979445,1836.5680841843912,-25.66000000000121,-14205.632856254197,0.0030430353059424263,0.1464914392423419,44417,77.98800253868103
21,1803.4252288368486,1121.2095300261096,40.1,2041.9116583433786,0.959296875,0.4083507666666667,11212.095300261097,2041.9074125542334,1836.1794746260255,-21.7500000000006,-13265.006958604357,0.0028828173992741517,0.1404447144372049,44356,79.54667735099792
