episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1504.5422043917279,1866.3583550913838,10.85,3777.0656842726758,0.9579427083333333,0.9721783,18663.583550913852,3542.4731132707307,1789.7701369031913,-39.69000000000067,-22451.594596696537,0.10726560855499491,0.9258189662511839,43929,46.54391860961914
2,1504.726867239537,1808.4543080939948,10.2,3773.020246500529,0.957890625,0.9443610333333333,18084.543080939937,3537.1060050678084,1791.3161995724422,-39.730000000000665,-21868.508418340833,0.030068466935189487,0.43556905922865263,43922,61.74539756774902
3,1505.6206265042927,1797.0757180156659,9.3,3696.705626214667,0.9581510416666666,0.9165380666666667,17970.757180156645,3462.113838136567,1790.8677760918406,-39.71000000000067,-21678.40816788099,0.024845050161975343,0.38506050737985464,43931,68.24606108665466
4,1512.616288701632,1743.4915143603132,15.7,3737.5384388299835,0.9580989583333334,0.8887043333333333,17434.91514360315,3506.0584000325143,1794.662328630744,-39.62000000000069,-21183.39958356486,0.021653736826104376,0.35844922374657245,43948,70.7791211605072
5,1514.0397254145544,1702.9706266318537,9.0,3693.0382297227484,0.9579427083333333,0.8608750333333333,17029.706266318524,3461.79601674512,1795.7579887254767,-39.530000000000705,-20733.690546374568,0.017995737574754443,0.3158640620341978,43941,72.4247088432312
6,1539.4110027075453,1551.5110966057441,17.05,3677.8808580776895,0.9584635416666667,0.8329830333333333,15515.110966057444,3463.808826785416,1803.5026514566403,-39.070000000000796,-19203.941441591945,0.01349712273961711,0.3067618128443598,44040,72.17160487174988
7,1590.0153516485482,1622.5665796344647,13.8,3530.008930108982,0.9590989583333334,0.8050106,16225.665796344652,3359.65601298055,1807.8772099563357,-36.5500000000013,-19766.633667632625,0.011197910883410806,0.29220741237270226,44167,74.72369170188904
8,1619.7928104769544,1451.3087467362925,16.95,3419.5497306206794,0.959984375,0.7769837,14513.087467362937,3268.014442712751,1818.041123305571,-35.75000000000146,-17943.600222904028,0.009272869363576191,0.2727742081353628,44253,75.50975513458252
9,1676.8394829241752,1435.2486945169712,16.3,3011.5107628723954,0.9574479166666666,0.7488231666666667,14352.486945169725,2906.476762904574,1826.4569631744057,-33.61000000000188,-17374.971188324344,0.007609217053238209,0.2612071947552586,44464,77.61033344268799
10,1733.2106595346233,1394.1246736292428,9.25,2871.4953627395507,0.961265625,0.720548,13941.246736292433,2809.9553373949648,1836.9644729182564,-31.230000000002082,-16823.725887070927,0.006777035121052024,0.2458957073857674,44645,71.26269173622131
11,1751.9505513006181,1492.9308093994778,17.65,2844.697483332923,0.9584635416666667,0.6922177333333334,14929.308093994785,2799.7327609535128,1838.2932684646257,-30.39000000000195,-17784.993572111936,0.0058750007374864235,0.223172575399672,44732,73.28406929969788
12,1809.1498261665283,1394.7728459530026,13.75,2557.7992570542942,0.9591927083333334,0.6637918333333334,13947.72845953003,2557.7992460469836,1847.169837173862,-27.020000000001424,-16516.527716584595,0.005083739909342617,0.21055944354572217,44883,81.12499237060547
13,1813.4224636594367,1289.5985639686685,15.65,2495.814878594799,0.958828125,0.6353760666666667,12895.985639686685,2495.8147337476034,1851.2826085066474,-26.8600000000014,-15402.800518281341,0.004718231674043693,0.19882406651553147,44867,80.1736147403717
14,1754.734343088556,1281.3113577023498,23.65,2596.795640729169,0.9588541666666667,0.6070812666666667,12813.113577023498,2550.5922005586676,1841.8854582326321,-29.960000000001884,-15420.896892725757,0.004399804170253482,0.19107901034103128,44676,80.52066445350647
15,1804.4474931027698,1318.3524804177546,28.5,2244.903786070998,0.9590885416666667,0.5788365,13183.524804177556,2244.903287668666,1839.6079915051155,-24.160000000000977,-15439.428590248475,0.004198834379435796,0.1885552024282396,44597,80.13225865364075
16,1792.5376751989359,1200.1945169712794,18.05,2415.8152722084183,0.9588541666666667,0.5505417,12001.94516971279,2401.3920203769226,1844.5169662934043,-26.560000000001352,-14428.756481183918,0.0038170846233185336,0.17828712363269505,44676,80.73444199562073
17,1804.4681521871041,1212.0522193211489,23.8,2555.1117124652515,0.9594270833333334,0.5222754000000001,12120.522193211484,2552.1793578895063,1843.229694934749,-24.830000000001082,-14686.63309384839,0.003319902143709675,0.16425154170917647,44631,74.37168908119202
18,1810.2824248284285,1185.523498694517,18.55,2437.7863416074197,0.9587239583333333,0.49396793333333333,11855.234986945177,2437.786232791595,1846.4325336442546,-25.150000000001132,-14304.021328552306,0.00305410879191607,0.1579194934671718,44696,76.98659443855286
19,1812.5534556731197,1081.722584856397,25.35,2631.636128810057,0.9589322916666667,0.4656718666666667,10817.225848563965,2631.635921661015,1848.5236628221126,-24.970000000001104,-13459.861977373945,0.0029199022168100988,0.14807615947435096,44678,77.49672245979309
20,1809.6811570061766,1124.402088772846,25.9,2334.087628231937,0.958828125,0.4374207666666666,11244.020887728464,2334.087506487768,1844.9412787503575,-24.260000000000993,-13589.108515960423,0.0028884861806639144,0.14250700724241544,44607,81.0710506439209
21,1808.0354225231013,1034.1298955613577,29.25,2255.8954217815935,0.9592708333333333,0.4091766333333333,10341.298955613587,2252.666775339463,1846.7731833345752,-24.510000000001032,-12608.19349176478,0.002606986149856958,0.13735510689259794,44596,80.98754382133484
