episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1517.9213645566413,1852.1977806788511,10.45,3766.6408767743364,0.9585677083333334,0.9721187666666666,18521.97780678851,3540.3950567332627,1795.0442681667737,-39.930000000000625,-22299.56576713228,0.08849862024778185,0.49332372756942133,44023,22.661901235580444
2,1484.091112135494,1813.2924281984335,12.6,3853.1217742133877,0.9588802083333333,0.9443401333333333,18132.924281984335,3600.961934703681,1787.6527460312648,-40.46000000000052,-21996.987850584126,0.030886833055629066,0.4168154110223186,43861,38.69866919517517
3,1487.138247579926,1744.6442558746737,8.95,3834.822873871436,0.9585677083333334,0.9165089333333334,17446.44255874673,3580.21495198586,1794.1774718345976,-41.490000000000315,-21292.206734987263,0.02624165796099168,0.3947119046213208,43944,37.78944373130798
4,1467.417624844083,1705.3883812010445,9.85,3960.9892740288815,0.9573697916666667,0.8887613333333333,17053.883812010445,3691.0477335528494,1789.717392582802,-41.42000000000033,-21025.81131330233,0.023921137119366803,0.3702498299477763,43812,40.047200441360474
5,1515.2844624317433,1610.411227154047,14.45,3753.3232305837782,0.9573697916666667,0.8608788333333334,16104.112271540478,3518.4910573599873,1801.7319479633538,-40.67000000000048,-19868.38081443222,0.02064594438131156,0.33979722574676235,44025,43.70629048347473
6,1507.5276978792817,1646.1879895561358,13.45,3709.019975891166,0.9584635416666667,0.8330153333333333,16461.879895561367,3468.7628763955836,1799.5490026443906,-40.82000000000045,-20181.84407672191,0.017562275957751623,0.3020627100785241,43995,40.24687933921814
7,1509.5012611561353,1634.7597911227153,13.65,3822.3722108784964,0.958359375,0.8052132666666667,16347.597911227153,3585.85608420714,1796.502355723394,-39.5400000000007,-20180.915090001152,0.015339418175011457,0.28690843639819436,43898,30.68672227859497
8,1538.7701969383754,1577.5659268929503,14.0,3685.0595340598784,0.9589322916666667,0.7773542,15775.6592689295,3469.33687197738,1804.1321320657103,-38.69000000000087,-19471.668076034228,0.012848846481870286,0.273754686417955,43988,39.109522342681885
9,1562.8798784613132,1509.1416449086162,14.2,3629.673448301311,0.95884375,0.7494166,15091.416449086164,3431.109899016725,1810.8563171158817,-38.46000000000092,-18732.042786757735,0.011085190191373537,0.25797597226712593,44112,46.52021598815918
10,1664.2714952697888,1361.0476501305484,10.45,3166.0141454894338,0.9602604166666666,0.7213054666666667,13610.476501305486,3049.511476297098,1825.6450124534847,-33.900000000001825,-16787.461494786454,0.008862225843041435,0.25474885617573395,44386,46.766834020614624
