episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
30,1789.6923068164801,871.161227154047,53.15,1737.6239759895693,0.9591666666666666,0.16097329999999999,8711.61227154047,1730.0489310929986,1827.5252606406923,-19.26000000000021,-10460.234156458053,0.0021960456453060436,0.110846653007405,44022,62.18016028404236
31,1776.4747340984352,945.3466057441253,58.1,2698.768309183498,0.9598697916666666,0.13347206666666678,9453.46605744125,2698.7683091834833,1799.8947340984366,-12.41999999999978,-12163.234366624973,0.0019935652864297485,0.10719938268603679,43423,52.81598949432373
32,1789.0492878188188,881.7441253263707,63.1,2147.032325518463,0.9596614583333334,0.10578083333333332,8817.441253263707,2147.0323255184558,1815.4692878188334,-15.419999999999716,-10975.473578782075,0.0019379933989455728,0.10580307714851085,43723,64.94573998451233
33,1795.2577636537997,806.7983028720627,132.9,1849.547590346626,0.9596354166666666,0.07799903333333336,8067.983028720626,1849.5475903466147,1823.1077636538037,-16.849999999999834,-9928.530619067278,0.0017797537129899098,0.10147432816021887,43866,60.090885162353516
34,1523.7879637361805,1000.0215404699738,100.3,1898.4952889369972,0.95234375,0.05138953333333329,10000.215404699742,1712.2441142463304,1737.4146600878646,-16.419999999999767,-11909.66621529788,0.001891487918616066,0.10314821484886418,42015,58.89354872703552
35,1791.5142397009283,800.9902088772845,273.05,1187.737164505892,0.9597395833333333,0.050000000000000044,8009.90208877285,1187.7371645058467,1817.984239700926,-15.469999999999715,-9208.639253279369,0.001933001768257558,0.1012150031210338,43728,63.699196100234985
36,1777.9912068979518,995.1873368146214,109.5,2175.184506383921,0.9599739583333333,0.050000000000000044,9951.87336814621,2175.1845063839355,1802.551206897958,-13.559999999999755,-12138.05787453045,0.001961295222443096,0.1024444028715331,43537,60.66027212142944
37,1512.6827715565614,809.3994778067885,155.15,1480.0461757976825,0.9525520833333333,0.050000000000000044,8093.994778067886,1275.91684912297,1746.0738067603577,-18.310000000000063,-9584.992662395363,0.0018944101055860304,0.1017262995293739,42049,56.932419776916504
38,1787.5821807453833,814.8433420365535,199.15,2186.8386922187506,0.9600520833333334,0.050000000000000044,8148.433420365538,2186.8386922187515,1812.5621807453792,-13.979999999999746,-10346.272112584453,0.0018578733603094913,0.10029686875712678,43579,63.94930696487427
39,1787.9344047529044,876.0535248041775,37.0,1464.370464218062,0.9597395833333333,0.050000000000000044,8760.535248041775,1464.370464218057,1814.4244047528855,-15.489999999999714,-10235.90571226019,0.0017948903313710722,0.09902492722178596,43730,61.44589877128601
40,1778.524943107627,942.8028720626631,204.3,1910.0405422027602,0.9598958333333333,0.050000000000000044,9428.02872062663,1910.0405422027607,1802.7949431076186,-13.269999999999762,-11349.069262829764,0.0017800849976201678,0.10159650199065756,43508,65.45601034164429
41,1795.3884731988294,845.0267624020888,81.8,1664.2660336047627,0.9596406249999999,0.050000000000000044,8450.26762402089,1664.2660336047493,1823.7584731988313,-17.369999999999916,-10125.533657626105,0.0018216418439116345,0.09937695516852203,43918,63.564831256866455
42,1801.0774853172961,857.9849869451697,106.9,1613.3822726266328,0.9595833333333333,0.050000000000000044,8579.849869451697,1613.3822726266042,1831.2274853172999,-19.150000000000194,-10204.232142078696,0.001887154173306679,0.10059308619374331,44096,62.722264766693115
43,1790.192241601248,886.6520887728459,115.1,2152.9184973800093,0.958984375,0.050000000000000044,8866.520887728462,2152.918497380016,1816.9022416012497,-15.70999999999971,-11030.439385108853,0.0018272397682497687,0.10262941704906123,43752,62.874377727508545
44,1659.7840810672387,888.0802872062663,175.1,3099.661910502103,0.959609375,0.050000000000000044,8880.802872062663,3007.8797756402523,1779.3527959187734,-16.809999999999828,-11991.441362554691,0.0017298294611942189,0.1014973279722346,42910,61.977110385894775
45,1784.3257346725097,904.5483028720627,70.8,1217.4203055425717,0.9597916666666667,0.050000000000000044,9045.48302872062,1217.420305542555,1809.8257346725113,-14.499999999999735,-10273.903334263956,0.0017185406858011274,0.10173995621878287,43631,56.94561505317688
46,1463.9988896498744,885.5691906005222,95.0,2469.3023198602673,0.951875,0.050000000000000044,8855.691906005217,2241.2605476149383,1716.3573764514922,-13.36999999999976,-11335.94094042199,0.0016356040184793378,0.10326339747796755,41352,32.06474494934082
47,1790.0508593634513,823.6481723237598,74.7,1775.9570961155257,0.9596875,0.050000000000000044,8236.481723237599,1775.9570961154932,1816.1708593634407,-15.119999999999722,-10023.438819353585,0.0017064798425832554,0.1012217748435688,43693,32.058279037475586
48,1788.669309494314,796.1625326370757,18.75,1097.3701198061453,0.9599479166666667,0.050000000000000044,7961.625326370759,1097.3701198060965,1814.2293094943193,-14.559999999999734,-9069.99544617735,0.0016224645347250354,0.10072617959534784,43637,32.3444721698761
49,1780.157515003821,861.8537859007832,102.35,1628.4287436345298,0.9598177083333334,0.050000000000000044,8618.537859007829,1628.4287436345244,1803.9175150038113,-12.759999999999772,-10257.966602642779,0.0016840178405557826,0.09801646345525536,43457,32.82347249984741
50,1788.9949948893286,870.0476501305483,108.5,1368.815739624591,0.95984375,0.050000000000000044,8700.476501305484,1368.8157396245729,1815.7949948893374,-15.799999999999708,-10080.292240930512,0.0014526663835219644,0.0956561598138741,43761,34.18117070198059
