episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1514.9137374988086,1937.8394255874673,6.1,3689.167236586386,0.9585677083333334,0.9721396666666666,19378.394255874675,3465.1775443430315,1789.2609807274098,-39.41000000000073,-23078.50904344662,0.1248205920229176,0.8836968634840066,43990,19.75468134880066
2,1500.9499368686634,1758.0574412532637,13.8,3784.2396368914365,0.9580989583333334,0.9443148,17580.57441253262,3544.1043814116074,1792.229422218869,-40.20000000000057,-21375.758279294423,0.030808653746798875,0.4100471650089759,43934,26.250832557678223
3,1476.2832074462162,1815.6318537859008,14.85,3869.763512017516,0.9576822916666666,0.9165583333333334,18156.318537859006,3610.01193141283,1787.7050571842049,-40.730000000000466,-22037.02231900996,0.02662768776029911,0.38107186749771244,43826,21.736945867538452
4,1482.406727622667,1663.6018276762402,7.35,3875.082142242122,0.9575260416666667,0.8887594333333333,16636.018276762392,3614.7178282368627,1795.161187756978,-41.45000000000032,-20522.0405651331,0.02297212837473513,0.3632781576069785,43893,22.496423482894897
5,1464.7003953083388,1604.5913838120105,15.1,3800.027651356737,0.9571614583333333,0.8610099333333333,16045.913838120116,3524.5271470393036,1793.038019850172,-41.90000000000023,-19856.878609701376,0.0198208979278828,0.32184893947205767,43815,29.956743955612183
6,1519.2100113414422,1639.8942558746737,12.8,3648.4875150680214,0.9582552083333333,0.8331673333333334,16398.94255874674,3419.866146768661,1798.297971192855,-39.52000000000071,-20058.376665367166,0.014884591914942088,0.3032776526664524,43962,24.440420866012573
7,1600.8703247945816,1631.590731070496,12.3,3377.888484341558,0.959515625,0.8051328333333334,16315.907310704955,3214.5768161578594,1812.0524594104209,-36.910000000001226,-19704.75626147908,0.011445967621038507,0.294371619482678,44265,29.860440492630005
8,1683.366768132262,1488.6742819843341,16.4,3141.5664591994882,0.9582291666666667,0.7769444333333333,14886.742819843346,3042.457944844895,1826.9401404169603,-33.490000000001906,-18039.284136972834,0.008777663929933574,0.27570329032194385,44508,27.674766778945923
9,1673.2982850101246,1527.9588772845952,17.85,3084.5492878053583,0.9593229166666667,0.7487617333333334,15279.58877284596,2977.16945066301,1825.8310612161706,-34.18000000000177,-18375.11099971514,0.007071066793613104,0.2638289333424186,44499,31.08822011947632
10,1677.7489157591888,1391.2513054830288,18.0,2998.7773622967356,0.9578125,0.720586,13912.513054830286,2892.2514206991705,1829.2379932273095,-33.99000000000181,-16922.26355299743,0.0062258090237502835,0.24255149922246877,44488,28.407016277313232
11,1630.3134744334047,1395.7186684073108,10.2,3015.3127506211713,0.95890625,0.6925686,13957.186684073122,2871.0751063987177,1820.4657426318845,-34.950000000001616,-16983.46405867016,0.005398343312996235,0.22469446526124467,44238,26.3071346282959
12,1538.6378201443395,1355.5874673629244,18.15,2968.475805062855,0.9565885416666666,0.6648564666666666,13555.874673629241,2753.8143373760827,1800.5287822836112,-36.28000000000135,-16535.299973144432,0.004922339736736899,0.20831790715317364,43756,26.16658878326416
13,1622.644462835273,1344.487597911227,21.85,3030.3050751556,0.9596614583333334,0.6369391333333334,13444.87597911227,2883.602474845624,1813.9011459025032,-33.590000000001886,-16486.145137025454,0.004625591298948595,0.200533857661852,44080,26.75180673599243
