episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1496.8020672762088,1854.2578328981724,9.65,3785.8125907156386,0.958515625,0.9721612,18542.578328981694,3544.590125218366,1789.4785412361855,-40.51000000000051,-22339.334928160395,0.08661706564487437,1.7555373635131328,43956,19.81229853630066
2,1479.4311553100529,1876.9947780678851,12.05,3924.15884769613,0.9584114583333333,0.9443971333333333,18769.94778067886,3668.4488917316676,1786.6021922359273,-40.52000000000051,-22705.04770933653,0.029496002516306352,0.5779594492111014,43838,24.49206018447876
3,1522.3992543780687,1831.572454308094,14.95,3691.456960810844,0.9584635416666667,0.9164956333333334,18315.724543080934,3469.7147039287793,1794.959529661588,-39.87000000000064,-22018.12952229305,0.025185304037036074,0.42004877452405043,44055,26.784483909606934
4,1532.3573190863162,1607.4712793733681,11.95,3653.2225146990086,0.9585677083333334,0.8885783,16074.71279373368,3432.780092991221,1803.7580298049284,-40.01000000000061,-19738.88359744357,0.022207009122320393,0.37752672949502114,44080,28.36874771118164
5,1515.0001054937422,1676.686684073107,10.7,3772.831705577013,0.9582552083333333,0.8607730666666666,16766.866840731058,3541.5910600506845,1796.3368013534562,-39.15000000000078,-20550.644596641352,0.018893886247000908,0.3302386826279224,43903,27.300718307495117
6,1536.3663244016939,1614.5372062663184,13.45,3602.1978646461166,0.958515625,0.8328601666666666,16145.372062663195,3385.0601982828575,1804.1129685995782,-39.66000000000068,-19758.518905144116,0.016583669239689337,0.3016168144993773,44073,29.939465045928955
7,1541.6201119455573,1613.4471279373367,18.0,3623.9226303230093,0.9588802083333333,0.8049548666666667,16134.471279373378,3411.853329725244,1803.7494482146085,-39.11000000000079,-19769.343945367895,0.014403440469602687,0.284224709055106,44061,30.695069789886475
8,1565.6481670729256,1499.796997389034,13.4,3550.9845998671553,0.9580624999999999,0.7770305666666667,14997.969973890322,3356.8038082117605,1808.6527829306165,-37.870000000001035,-18559.908397960044,0.012467623853483744,0.2749789210556871,44091,31.5242817401886
9,1661.5891249513345,1570.1951697127938,11.7,3288.253314964698,0.9601041666666666,0.7489061333333333,15701.951697127937,3173.9141184285186,1820.8096614958647,-33.91000000000182,-19001.176352100956,0.010253116551783988,0.2700896046424235,44407,32.08155918121338
10,1708.05978249095,1514.9823759791122,11.35,3059.527934266526,0.95984375,0.7207019,15149.823759791112,2981.175551674078,1829.1419185828634,-31.750000000002164,-18220.331447556786,0.008774065395902446,0.25846403588926575,44533,31.171185731887817
11,1730.8705217106246,1470.2708877284595,13.3,2789.5844178208567,0.961171875,0.6924140666666667,14702.70887728459,2727.3532682230903,1835.585287141514,-31.500000000002125,-17503.27691093804,0.007754995381857734,0.2539551830953591,44665,32.06876611709595
12,1680.39086272944,1446.9980417754568,18.25,2839.3655932495262,0.95890625,0.6642471999999999,14469.980417754567,2736.5624984624346,1827.6679544168187,-33.500000000001904,-17320.32000790408,0.006747882769076643,0.2288280320769433,44474,31.305165767669678
13,1721.5372243954735,1404.1925587467363,12.6,2673.4114492361437,0.9604947916666666,0.6360081333333334,14041.925587467367,2602.9034908608037,1834.5668059349848,-31.54000000000213,-16726.318659867433,0.006147741505911238,0.21516865804821508,44588,32.2905809879303
14,1735.0220538787707,1297.9066579634464,15.95,2645.0702354301457,0.9607447916666666,0.6077538666666666,12979.066579634477,2583.0373686929443,1838.9885856507458,-30.95000000000204,-15635.120480099173,0.005505318567075654,0.20134056066120218,44612,32.406439542770386
