episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1523.7677000141275,1879.8524804177546,10.75,3734.1348372653692,0.9585677083333334,0.9720782333333333,18798.52480417753,3514.163866269772,1794.7270584239175,-40.0400000000006,-22543.60802885666,0.10581431764624581,0.5920789934204256,44087,38.0969603061676
2,1515.3598231931012,1803.1449086161879,16.5,3703.5319442052696,0.958203125,0.9442495666666667,18031.449086161887,3476.693055179716,1792.2956727835212,-39.15000000000078,-21745.92799093134,0.053419914733769315,0.6824324018245403,43940,45.48230981826782
3,1510.9667163937297,1729.5541775456918,10.0,3688.310610347118,0.9583072916666666,0.9164627,17295.54177545691,3457.5467785185374,1791.4966969590364,-38.820000000000846,-20994.798534540827,0.05100738690273773,0.6577136080647936,43874,48.902257442474365
4,1492.599161236973,1808.11227154047,12.6,3893.5621540505304,0.958359375,0.8886612666666667,18081.12271540472,3645.796575561533,1791.7674197427311,-40.46000000000052,-21985.627549471803,0.04327924368961698,0.6505198449200063,43897,52.4829375743866
5,1549.2193293330622,1734.3257180156659,16.5,3646.9529139708234,0.9593333333333334,0.8607395,17343.257180156663,3445.0315382912154,1800.5928809579523,-38.50000000000091,-21001.1622700727,0.04239450096107291,0.6284595005075577,44087,55.44986152648926
6,1583.2870489373454,1690.809399477807,10.5,3579.643287657753,0.9589947916666667,0.8327582,16908.093994778075,3403.0095943319657,1808.1183303956936,-37.24000000000116,-20498.69487056842,0.03842095670676877,0.6191311330128083,44181,54.66530728340149
7,1528.3002787613484,1615.242819843342,14.95,3659.201308765283,0.958515625,0.8048928,16152.428198433438,3436.867819626539,1800.9316632972577,-39.35000000000074,-19822.577402595736,0.035757146528239914,0.6115423035110713,43998,56.01838207244873
8,1597.0899890471997,1462.4079634464752,14.55,3365.4020763118406,0.959203125,0.7768804666666667,14624.079634464755,3195.960171221916,1814.5910321233307,-37.10000000000119,-18000.440848762457,0.02927877069157512,0.6066804015328212,44230,56.348578691482544
9,1646.184051822343,1419.5861618798956,16.45,3199.162316416148,0.959921875,0.7487889666666667,14195.86161879897,3068.5882309527933,1822.6058117672728,-34.88000000000163,-17405.991609696663,0.026560831735627254,0.6076653249052779,44355,56.16757798194885
10,1681.4067481980376,1565.2728459530026,14.25,3096.791089571699,0.9572916666666667,0.7206201999999999,15652.728459530039,2997.471770523264,1824.9008759748713,-33.200000000001964,-18760.49435782972,0.024864499788659455,0.596929476164053,44477,57.738879919052124
