episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1510.13714233503,1851.6005221932114,8.8,3783.460454131713,0.9577864583333333,0.9721390333333333,18516.00522193209,3551.502742994924,1793.1307562000934,-40.09000000000059,-22310.41157879254,0.121457419166476,0.6513001596590996,43991,35.60842514038086
2,1505.2634852101744,1808.7382506527415,15.0,3809.3964919186205,0.958046875,0.9442996,18087.38250652742,3573.1217742133786,1792.5932200130314,-40.11000000000059,-21907.724015543532,0.06167810265688785,0.786118761929599,43957,44.10216569900513
3,1495.4303681347017,1700.1507832898171,12.5,3806.246967945091,0.958515625,0.9165260333333334,17001.507832898176,3560.424659893236,1792.0557498168996,-39.86000000000064,-20818.697874473637,0.05236372381844178,0.6783804439654846,43853,48.57331728935242
4,1505.821988439979,1646.451044386423,8.0,3826.7508917808555,0.9586197916666667,0.8887239666666666,16464.510443864205,3587.3402789736433,1795.956978722651,-39.780000000000655,-20302.20571312049,0.04147882376249983,0.5954953008295398,43898,45.98180294036865
5,1515.0630301028914,1636.9432114882507,10.45,3787.1297694900245,0.957890625,0.8608433666666666,16369.432114882502,3552.8970208369255,1800.8312140680582,-40.590000000000494,-20167.507319685054,0.035499666691144564,0.542758501972235,44022,48.914005279541016
6,1506.9921646541763,1573.9268929503917,11.6,3755.3244852271887,0.958671875,0.8330292666666667,15739.268929503922,3513.7387881620566,1799.6717963794265,-40.15000000000058,-19505.537349391514,0.0311438405321044,0.5300416028980593,43917,46.79453372955322
7,1571.2633675550583,1444.7251958224542,17.6,3544.142561932643,0.958375,0.8050277,14447.251958224548,3350.1921572486735,1815.2376456431198,-39.070000000000796,-18002.34839356097,0.029956783841832296,0.533188380388269,44213,49.995450258255005
8,1572.6222154009376,1540.1808093994778,13.35,3607.911338532313,0.9578020833333333,0.7771477333333333,15401.808093994796,3422.2329454598844,1805.6862531386425,-36.43000000000132,-19020.67507719194,0.027848550331227115,0.5611915031574889,44021,48.683396100997925
9,1708.8433915851313,1471.8518276762402,14.4,3032.773893576718,0.95984375,0.7489245,14718.5182767624,2953.4900243548323,1831.2467928988315,-32.140000000002175,-17762.27170243088,0.026923120521501243,0.5986772170195402,44563,48.296637773513794
10,1666.5923657987212,1440.7395561357703,19.7,2956.1161406184656,0.95984375,0.7208456666666667,14407.395561357704,2843.819011537793,1822.861302303932,-33.000000000002004,-17374.483509401027,0.025942340106056765,0.590192444309244,44335,49.93491268157959
