episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1494.69993168208,1793.2480417754568,7.75,3836.3798863440675,0.9581510416666666,0.9721890666666667,17932.480417754574,3589.9507736967557,1792.5719949554625,-40.50000000000051,-21779.80325472461,0.10221426456679575,1.0593454490879703,43912,36.29549169540405
2,1501.6229777921235,1756.4889033942559,10.7,3759.1668183719157,0.958203125,0.9443566,17564.889033942556,3518.4274151885857,1793.6764878415909,-40.37000000000054,-21334.999959180575,0.06594211508794912,0.8437681176476407,43946,41.927857875823975
3,1511.306955034179,1727.2845953002611,10.6,3732.185687224778,0.9573697916666667,0.9165108333333334,17272.84595300261,3497.593913749444,1796.9140900190325,-40.0700000000006,-21015.97700173669,0.07288869077073853,0.819864279059142,43967,43.04606509208679
4,1505.1123738120114,1738.3315926892951,13.65,3752.436419100101,0.9584114583333333,0.8886777333333333,17383.31592689296,3512.9050653152817,1795.8680804714486,-40.280000000000555,-21146.69669886771,0.07038832786712128,0.8074007658864759,43947,44.009650468826294
5,1507.979236180827,1673.1651436031332,9.45,3794.5180693251987,0.9578385416666667,0.8608338666666666,16731.651436031323,3556.3146448867246,1797.4672841032568,-40.34000000000054,-20537.114128840625,0.05895679637703692,0.7242030302639062,43964,45.16768455505371
6,1487.7387112260922,1609.2793733681463,10.5,3851.57580752294,0.9585677083333334,0.8330824666666666,16092.793733681485,3596.233265270989,1794.3124082419827,-40.29000000000055,-19955.31069596823,0.042294044643880986,0.6543782626181164,43818,46.88924765586853
7,1574.9811315683537,1520.6618798955615,8.0,3506.8150015990554,0.9584270833333333,0.8051068666666666,15206.618798955624,3319.761666953668,1811.0498156688282,-38.060000000001,-18724.389150009658,0.03803106129912969,0.6369107751397076,44172,54.80926060676575
8,1620.664286470476,1543.3178851174935,15.9,3317.970798789638,0.961015625,0.7770698333333333,15433.178851174913,3170.145883047541,1815.033038961271,-35.58000000000149,-18762.11348671322,0.03890652890058622,0.6117278399316897,44269,55.9817430973053
9,1642.9773433645385,1599.2232375979113,15.75,3275.3821004206748,0.960234375,0.7489764333333333,15992.232375979105,3145.7933774508692,1818.3539622235178,-34.82000000000164,-19278.5823722891,0.03437370703501578,0.5928504619204682,44358,56.213709354400635
10,1690.050550844933,1529.55091383812,14.1,3119.4559029742427,0.9584895833333333,0.7207931000000001,15295.509138381201,3026.4306871017607,1826.8820514968916,-32.83000000000204,-18425.941326134638,0.02958401078773362,0.5682701507742715,44500,73.94324398040771
11,1684.2145980164146,1443.4647519582245,13.95,3100.8224064552633,0.9572395833333334,0.6926851333333333,14434.647519582248,3002.9733572781715,1825.1388003338143,-32.10000000000218,-17546.445079177745,0.02504710385419852,0.5660166215962809,44381,72.87771415710449
12,1690.2857851752524,1361.5248041775458,9.45,3071.8693940810354,0.9583854166666667,0.6645366333333333,13615.248041775465,2975.4895077369747,1830.241169071535,-32.60000000000208,-16698.092933409072,0.025334407164531884,0.5793310147861933,44445,73.91567969322205
13,1691.826727065685,1389.3883812010445,22.15,2816.078427513592,0.9575260416666667,0.6364274000000001,13893.883812010454,2723.8909936283944,1826.570642537169,-31.580000000002137,-16720.93872111018,0.024591174227419275,0.5639399623786499,44383,101.95286130905151
14,1722.792759183649,1348.3302872062663,23.9,2598.3745725602107,0.9578645833333334,0.6082301333333333,13483.302872062666,2528.689242047746,1834.2599096670483,-30.800000000002015,-16092.659264593816,0.02584753635696124,0.5368911236556589,44522,81.72028422355652
15,1778.402270918231,1355.757180156658,27.0,2458.5632610888338,0.9582291666666667,0.5799182333333334,13557.571801566572,2434.194691136316,1841.6742232418044,-27.910000000001563,-16027.128445026416,0.024109362640875962,0.5142238092447788,44703,81.77670907974243
16,1734.7326273390245,1260.3453002610966,22.05,2539.467735983665,0.9603125,0.5518147,12603.453002610957,2481.8686806563373,1831.4364547394712,-28.120000000001596,-15153.905510667311,0.022667683224805512,0.49879533604373155,44374,74.45030784606934
17,1737.6422432300585,1217.3218015665796,22.05,2484.3446333243132,0.9606770833333333,0.5236332666666667,12173.218015665796,2425.9618440797917,1836.4396077408894,-29.4300000000018,-14668.547224256612,0.02271484326246868,0.4885187452042419,44497,76.70782160758972
18,1765.6554790852879,1230.2832898172323,17.95,2366.9003173509805,0.9582291666666667,0.4953935666666668,12302.83289817233,2329.5199635907584,1842.1857956982865,-28.160000000001602,-14680.723178376058,0.023215075181714076,0.47492998446742024,44589,76.20955014228821
19,1814.5177788987476,1157.8864229765013,21.3,2006.0770744667766,0.9591145833333333,0.46700693333333343,11578.864229765008,2006.077074466769,1851.917778898745,-26.400000000001327,-13595.941304231586,0.02062038972975229,0.4542215141074026,44821,74.64206862449646
20,1809.892418596962,1120.6736292428197,19.85,2001.4287190336786,0.95859375,0.4387526666666667,11206.736292428206,2001.4287190336759,1845.202418596935,-24.310000000001,-13219.165011462113,0.024096382111811084,0.4384797099731057,44612,78.64645314216614
