episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1501.8850819974896,1859.4353785900782,8.25,3834.086471991931,0.958046875,0.9721681666666667,18594.353785900763,3595.6415409973292,1791.4445872743527,-40.17000000000058,-22439.384832175438,0.09911813468478099,0.7203458178924936,43945,33.14944767951965
2,1521.3179245243807,1862.1808093994778,12.2,3762.1037171886146,0.9585677083333334,0.9443027666666667,18621.808093994776,3541.0696942114164,1792.5401135081295,-39.24000000000076,-22394.859977189353,0.045376110593999874,0.6839391423733172,43998,42.0260705947876
3,1510.5820515142725,1683.1912532637075,11.55,3755.2309281901153,0.9572135416666666,0.9164551,16831.912532637078,3519.9179561612605,1797.0002374475282,-40.16000000000058,-20598.08867473174,0.03793363050053094,0.6556933288486735,43970,44.5995306968689
4,1543.3010108625745,1652.6161879895562,14.9,3664.1263991734113,0.9599739583333333,0.8885308000000001,16526.161879895575,3455.1144185588846,1802.4136667704697,-39.15000000000078,-20201.238954362183,0.03932006864737424,0.6404753275072509,44091,46.40573835372925
5,1534.02918771561,1644.0815926892951,11.8,3603.677089227287,0.9586197916666667,0.8606242333333334,16440.81592689296,3385.949420649958,1802.3157111233024,-39.61000000000069,-20055.441870950184,0.03417691431164892,0.6293704288666984,44063,45.592108726501465
6,1539.9437937199714,1607.8159268929503,8.25,3575.726905950946,0.9587760416666666,0.8327113333333334,16078.159268929507,3362.1260547614843,1803.8543607696101,-39.36000000000074,-19664.835890740298,0.03311713537778716,0.6428559299006967,44073,47.53128457069397
7,1566.9131781290082,1640.659268929504,10.55,3640.6438288764793,0.9582708333333333,0.804794,16406.59268929502,3450.37501537554,1805.5566522611675,-37.420000000001124,-20058.191178802273,0.03223090134027935,0.6272965291180053,44080,46.732208251953125
8,1543.0479259334445,1519.7278067885118,16.4,3534.838741420453,0.958515625,0.7769488666666666,15197.278067885132,3323.005116977039,1803.971635249776,-38.14000000000098,-18743.066894178075,0.03024107867484416,0.6138315904106835,43966,47.073002338409424
9,1601.3690130429297,1470.523498694517,10.65,3406.339836158331,0.9602447916666667,0.7489853,14705.234986945165,3240.3059115845476,1814.3928136284335,-36.0300000000014,-18122.53469911468,0.02894285468800398,0.6141174311543447,44153,51.99936580657959
10,1630.9701333657536,1347.2819843342036,16.9,3031.1585032842136,0.9614322916666667,0.7209147,13472.819843342042,2885.5774557799677,1823.4255096357613,-35.910000000001425,-16514.942675392034,0.02739110998415085,0.5773122832755394,44322,54.02358341217041
