episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1500.33633335734,1881.4654046997389,9.7,3757.146990085857,0.9580989583333334,0.9721555,18814.654046997388,3518.098452606439,1790.7493221147895,-40.42000000000053,-22582.745488360946,0.16398368797071203,0.8423487043784579,43965,52.33661985397339
2,1505.625050996522,1835.6781984334204,13.7,3779.152180865458,0.958203125,0.9442951666666667,18356.78198433422,3543.2385052522804,1792.8938175098424,-40.41000000000053,-22146.87925609977,0.06685157031971227,0.7346376531291943,43990,62.711896657943726
3,1484.939031149549,1773.512402088773,8.7,3945.3672661074074,0.958359375,0.9165133666666667,17735.12402088774,3690.3920883662504,1791.5954374572084,-40.740000000000464,-21691.43251556176,0.05812250953504698,0.7031747891251076,43866,62.96350407600403
4,1469.876086049675,1732.63772845953,8.25,3919.5610716130777,0.9571614583333333,0.8887936333333333,17326.3772845953,3652.8185195208052,1788.2775050267844,-40.72000000000047,-21256.877223093314,0.050007829413725495,0.6245876788702867,43768,64.88459968566895
5,1495.023292022674,1664.3681462140992,16.2,3786.725528303279,0.958671875,0.8609839666666667,16643.681462141,3537.7416664616735,1795.6395878725186,-40.690000000000474,-20441.349424452706,0.04096115382054512,0.5699188848524912,43910,67.95148468017578
6,1520.670686040073,1576.9791122715405,15.3,3700.2915692882975,0.9580989583333334,0.8330818333333334,15769.791122715429,3469.1698934783253,1803.408436784266,-40.67000000000048,-19481.02876693758,0.04450156919876972,0.6048269326563404,44056,67.66812777519226
7,1513.6298093762148,1604.7532637075717,18.9,3786.6908903048047,0.958203125,0.8052512666666667,16047.53263707572,3551.137125144509,1800.0387392391724,-39.91000000000063,-19845.168692083098,0.05343133676449686,0.6959580593128353,43943,66.73399710655212
8,1478.220357580489,1529.6462140992166,14.25,3839.463184826195,0.9576822916666666,0.7775055666666667,15296.462140992151,3575.4213141775235,1794.1116363327012,-40.91000000000043,-19146.864733922077,0.05607498926735387,0.7926928813692253,43809,70.05716896057129
9,1461.8383485925624,1602.5352480417755,11.15,3858.8675244163446,0.9574739583333334,0.7497959666666667,16025.352480417738,3582.129695687466,1790.8830515372551,-41.37000000000034,-19895.156879050224,0.06054077819315199,0.8617366172994352,43752,70.9240391254425
10,1470.7587406367456,1466.8126631853786,7.2,4019.1061526728827,0.9573697916666667,0.7220711666666666,14668.126631853778,3746.5743314718898,1795.498272482538,-41.27000000000036,-18698.1704951714,0.06891228488997689,0.9377973843625529,43776,70.67306971549988
