episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1587.9814735181528,1937.8825065274152,9.4,3653.8107210509484,0.9586197916666667,0.9721365,19450.081764197286,3431.3601810622545,1789.453185380024,-39.330000000000744,-23043.583657121853,0.12347737893257059,0.6816540052712388,43995,40.148720264434814
2,1608.851400275584,1791.027415143603,9.3,3812.38697138921,0.9586197916666667,0.9443540666666667,18029.891833218062,3563.5241949371534,1789.2889535547176,-40.25000000000056,-21733.6035814348,0.0326269288589068,0.413583415562703,43867,53.48635149002075
3,1564.6334526696403,1797.0620104438642,13.95,3867.1117370661027,0.9573697916666667,0.9166223,18063.334547746508,3604.173657408522,1786.3967185304787,-40.60000000000049,-21848.671471016256,0.028081641310461647,0.38914123450076915,43787,54.27857828140259
4,1609.0826476852496,1631.5345953002611,12.4,3747.3534158281877,0.9579427083333333,0.8887790666666666,16412.87721479357,3511.5597923688047,1798.4201248546403,-40.130000000000585,-20073.644484331875,0.023206222212938422,0.36070798372365004,43963,62.60752534866333
5,1577.312846613873,1602.0032637075717,15.1,3707.6206302738074,0.958671875,0.8609896666666667,16101.989909003862,3457.0504809466215,1797.3678382100713,-40.50000000000051,-19738.595381546656,0.019169847681246202,0.31530987191144755,43878,62.345866441726685
6,1614.9939367383517,1682.023498694517,17.0,3600.117026249108,0.9587239583333333,0.8330761333333334,16896.81526793374,3387.3408939949613,1801.4396760700997,-39.30000000000075,-20431.301901260256,0.015955192969234873,0.2921866870125334,44074,63.77343010902405
7,1648.8281260409647,1684.8916449086162,18.9,3573.3904155083765,0.9583229166666666,0.8051771666666667,16940.445094415678,3378.4037491697454,1800.7797990464403,-37.5400000000011,-20433.260516591094,0.013536067931612605,0.28841604356885353,44051,65.45792961120605
8,1728.2976433658698,1488.5580939947781,6.25,3441.5189057541393,0.9597291666666666,0.777225,15027.771283122924,3264.885064823226,1810.478729254174,-36.78000000000125,-18338.057433834125,0.011911704863034406,0.2717178647563174,44135,67.98786330223083
9,1683.8377621764344,1625.4379895561358,11.7,3289.34994710817,0.9594635416666667,0.7492449666666667,16346.176039292199,3120.135772097706,1808.7849806439153,-36.57000000000129,-19554.689029857018,0.010862355844962769,0.2734824969490181,44179,66.08609557151794
10,1730.9259161032705,1420.5502610966057,16.45,3119.6590814042165,0.9601302083333333,0.7211737333333333,14294.458119586905,2985.466899554712,1822.0194519853653,-34.89000000000163,-17336.12855502403,0.009396384736548757,0.26080399803216,44323,68.2414186000824
11,1858.4024207854388,1387.409268929504,14.9,2774.072720116116,0.958671875,0.6928238333333334,13973.358117942602,2731.962286895129,1842.6361581689923,-30.400000000001953,-16659.154142221403,0.007425648051771403,0.2379763841224784,44763,68.5514144897461
12,1798.5087274020814,1345.5352480417755,12.8,2756.290609855101,0.9588020833333334,0.6647120666666666,13572.24498505757,2653.6991315899713,1827.7917471293993,-32.61000000000208,-16222.617136375045,0.006895536325792166,0.22807849921675677,44387,67.70035529136658
13,1820.4258598174076,1353.5933420365536,17.75,2696.041378631701,0.9597916666666667,0.6365439333333334,13647.14909082456,2616.654013628878,1830.8570618521694,-31.28000000000209,-16242.954306487642,0.006141892808273333,0.20495540252530628,44476,69.20915961265564
14,1865.6762721980433,1416.80091383812,15.0,2549.514059386455,0.9577083333333334,0.6082174666666667,14262.493690524487,2519.1762404979268,1841.3013468598508,-28.7800000000017,-16728.515005684272,0.005695543300405078,0.194265817818957,44726,70.99249529838562
15,1862.109116974941,1317.1449086161879,16.9,2627.3227139659034,0.9591927083333334,0.5800157666666667,13288.41779098787,2575.562227853108,1836.957146385939,-29.070000000001745,-15809.758048251706,0.005550327650495427,0.1836475773463754,44529,69.49847984313965
16,1919.5694613782346,1175.5822454308095,12.45,2386.9330610839133,0.9590364583333333,0.5516323000000001,11861.340534510835,2386.9330610839215,1851.4013811755317,-26.35000000000132,-14153.755515392391,0.004964882074595319,0.1755118816482554,44816,69.20227432250977
17,1902.053468207229,1204.5365535248043,18.15,2250.3340303574505,0.9575,0.5232684666666667,12146.097959850216,2240.513222957515,1849.2791449113738,-27.140000000001443,-14306.696859511878,0.004780200811454245,0.16838861162488242,44785,70.69356155395508
18,1886.383278630904,1146.9236292428197,25.15,2264.7335973824693,0.9589583333333334,0.4948907,11540.72829553908,2264.7335973824715,1852.1512755200079,-26.260000000001305,-13744.969889810185,0.004690757904208771,0.16261779317964614,44807,68.39965605735779
19,1894.6698550675906,1154.8890339425589,23.25,2112.627666117248,0.9588020833333334,0.46664530000000004,11634.362646200718,2112.6276661172424,1844.3675482924348,-24.17000000000098,-13672.518005542928,0.004190777924059932,0.15342994988951836,44598,71.01138377189636
20,1980.850096107146,1124.0548302872062,8.5,2128.947772392925,0.95671875,0.4383530333333334,11425.352462576835,2114.433196388596,1848.0865270688164,-26.530000000001348,-13380.492089927477,0.004133649397314184,0.14797478106979747,44672,71.06475257873535
21,2004.804688351478,1064.2441253263707,2.8,1957.1913208197004,0.9580729166666667,0.41013486666666665,10838.180968024608,1957.191320819706,1843.8049735905822,-23.74000000000091,-12610.632574083216,0.0037513505783751235,0.14130997572568704,44555,68.15505337715149
22,1913.3073216729806,1159.5032637075717,9.85,2678.352111983075,0.9588020833333334,0.38206743333333326,11755.104531651345,2637.85443676355,1830.4922533415263,-25.77000000000123,-14284.373900083201,0.0036705534744906235,0.14051931295096895,44317,72.11388182640076
23,2030.2771090669366,1020.7493472584856,2.35,1965.8285074663584,0.95921875,0.3538182333333333,10424.586691327771,1965.8285074663688,1848.4138903240053,-24.230000000000988,-12184.321980051402,0.0035707990117953567,0.13591989709548444,44604,71.52193403244019
24,1933.8624535446447,1016.7983028720627,18.5,1945.670668405127,0.9594270833333334,0.3256608666666666,10298.098650057798,1941.225516002867,1842.4707545671772,-23.28000000000084,-12124.652467083446,0.0033351141391435813,0.1310716614089489,44459,70.05141615867615
25,2007.721944170068,963.146866840731,8.4,1904.592388496642,0.95921875,0.29742560000000007,9826.457479452352,1904.5923884966455,1847.7431331250307,-24.010000000000954,-11547.061056903929,0.003192906487466082,0.12615146962898027,44582,71.05985689163208
