episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1646.3616050210126,1793.2147519582245,5.2,3825.2286403109547,0.9584635416666667,0.9721789333333334,18080.40562954708,3581.4664075377,1793.249219674255,-40.44000000000052,-21768.31965173793,0.07993250585789699,0.8912254381666249,43928,43.06754994392395
2,1625.9970341728335,1789.0143603133158,8.4,3765.420723757042,0.9577864583333333,0.9443198666666667,18006.147403318933,3531.4292602524224,1795.160182005472,-40.230000000000565,-21666.509811403954,0.032342768467630865,0.48605063645443614,43988,57.21811270713806
3,1585.9377522449963,1697.5476501305484,12.1,3720.4018303033286,0.957890625,0.9165171666666667,17058.689653240195,3480.6285517479027,1793.2621825386245,-39.82000000000065,-20706.82263528199,0.024206445222259943,0.41470854316256267,43899,62.623735427856445
4,1618.6770566657815,1666.7513054830288,14.9,3722.4444143767373,0.9571614583333333,0.8886612666666667,16773.019492470474,3488.5722157986447,1798.1583267182534,-40.17000000000058,-20400.902978321854,0.019532926925115966,0.3651551817677289,43983,65.36305928230286
5,1625.782418805234,1614.3740208877284,13.25,3632.8065635070975,0.9594010416666666,0.8607711666666666,16226.631376275614,3424.1444069965305,1801.0841570134305,-38.580000000000894,-19787.49752148031,0.014575203930992275,0.31915020286779905,44037,63.037657260894775
6,1616.5099304879786,1586.69908616188,12.05,3919.9939973923097,0.9587760416666666,0.8329843,15988.464242552322,3669.179635415385,1797.2729765268257,-40.480000000000516,-19797.9269240068,0.012057173334847711,0.2951539306655867,43874,62.919010639190674
7,1683.2843377651386,1568.595953002611,11.35,3458.7673497503015,0.9597239583333333,0.8050106,15771.941744135998,3292.6206794755076,1810.608645340917,-36.20000000000137,-19155.68673118782,0.010118993750708566,0.28614746579460526,44169,69.12537455558777
8,1777.7596173607046,1467.2800261096606,12.75,3096.2033998376346,0.9590104166666666,0.7768203,14774.820839071519,2990.2104602819345,1826.875237816236,-34.17000000000177,-17779.976919809214,0.00800477403616664,0.2679799066243279,44511,69.60199427604675
9,1726.2768351040388,1601.8302872062663,15.05,3423.330217225516,0.960234375,0.7489105666666667,16131.88200310268,3273.035449826584,1807.7457669930147,-33.79000000000185,-19452.596384818145,0.007043993425760409,0.2501836159989162,44068,71.42262244224548
10,1767.9982351840904,1513.9249347258485,16.6,3000.8245959310193,0.9594270833333334,0.7206835333333333,15204.817418663537,2916.874215847854,1830.0089689156955,-32.65000000000207,-18151.052368243192,0.006361919765133448,0.24381722536551573,44569,71.91699862480164
11,1789.176706625428,1441.6958224543082,8.6,3081.7958375359785,0.95984375,0.6925439,14531.98889967552,2973.561465226708,1826.9331460591807,-33.58000000000189,-17509.72680433613,0.005575704270003887,0.23099891841326287,44431,71.96056842803955
12,1772.3640414906404,1363.0900783289817,17.25,2974.137469556447,0.9578385416666667,0.6644017333333334,13709.021386350023,2881.530960171214,1829.9663309985215,-32.140000000002175,-16616.01463602908,0.005238158601960735,0.2162916853036591,44435,74.3464674949646
13,1845.6149846357307,1346.1455613577023,21.2,2566.951167310389,0.9566927083333333,0.6361430333333333,13546.294123079217,2529.381657605334,1837.815898489582,-28.480000000001652,-16039.396694538016,0.004840281750097962,0.20513357592394213,44619,72.93023252487183
14,1832.1696634840666,1325.217362924282,12.4,2535.040369996802,0.9555729166666667,0.6080167000000001,13361.862746049668,2468.3331939285135,1829.560256141168,-29.390000000001795,-15798.19653263517,0.004649000473020965,0.19486737010595032,44410,73.4125063419342
15,1911.152745285254,1403.3727154046996,16.1,2484.806022288371,0.959140625,0.5796243666666667,14135.446541101313,2484.8060222883882,1846.9233582309582,-26.49000000000134,-16529.533176335717,0.004529961982157464,0.18575423533160107,44830,73.68723893165588
16,1883.7042704549087,1216.722584856397,19.4,2532.471918128367,0.9591145833333333,0.5512168333333334,12243.038396209,2526.957342124054,1851.754773561435,-27.350000000001476,-14710.69624143954,0.004435943906055245,0.17853424031567253,44854,75.76064729690552
17,1897.9363604919727,1335.3028720626633,18.35,2174.753499471082,0.95796875,0.5229296333333333,13444.9056972833,2174.7534994710727,1841.8893838353458,-24.830000000001082,-15538.782220097502,0.004344374176470915,0.17508810682757736,44664,75.61534285545349
18,1911.2300342662356,1276.2069190600523,13.6,2416.7830696942115,0.9592708333333333,0.4946316666666667,12881.376530716752,2403.3538094418113,1842.8482642747047,-26.500000000001343,-15189.848570167072,0.004188797583343745,0.16864656703481903,44681,74.41885185241699
19,1946.1400926656736,1143.3165796344647,14.6,2101.562892076066,0.9590104166666666,0.46635650000000006,11569.58572978999,2101.562892076066,1845.3601592203524,-24.640000000001052,-13545.72868842064,0.003752473650644803,0.159108139402692,44645,77.41191840171814
20,1988.269620226992,1186.2160574412533,6.75,2292.2521341238407,0.9594270833333334,0.4380965333333334,12043.522522084404,2292.252134123837,1842.307672555125,-24.400000000001015,-14165.41270853671,0.003699215169767861,0.15322513701325804,44621,77.01133728027344
21,1973.4960969550596,1098.1272845953004,14.05,2377.4489655342077,0.9588020833333334,0.4097624666666667,11139.582470753534,2377.448965534203,1851.7564721545555,-25.570000000001198,-13369.72181148725,0.0034625609704016774,0.14727345739561767,44738,74.95523285865784
22,1943.4314292916335,1062.8237597911227,9.35,2105.936111589461,0.9584375,0.3815582333333334,10761.520317505663,2105.936111589469,1844.668709697255,-23.520000000000877,-12745.173709500843,0.0033068515349804076,0.14101984640648652,44533,74.4041998386383
23,1816.5127086687278,1022.2271540469974,5.15,2271.6679869123473,0.95328125,0.35413553333333336,10426.002039585444,2128.8771679499914,1791.9679723026372,-25.430000000001176,-12504.904471169019,0.0031170083075233003,0.1342689143318145,43299,74.37684082984924
24,2030.1435367318534,1003.6129242819843,0.85,2429.7246180717852,0.958828125,0.3260516333333334,10260.929593280716,2429.724618071791,1837.96318627095,-21.62000000000058,-12476.853860891732,0.003034672498382484,0.1290495804634839,44343,78.64333391189575
25,2000.8229220398603,1129.9445169712794,3.65,2190.025584885237,0.9596875,0.29818940000000005,11511.317249382679,2190.0255848852335,1818.0708423699807,-18.120000000000033,-13500.470754597622,0.002913255935842208,0.1294577088997706,43993,77.69832801818848
26,1991.0421201369124,1142.8792428198433,5.4,1923.2958252355531,0.9546354166666666,0.2700941000000001,11627.061514376208,1916.617874978464,1832.9991391523358,-22.550000000000725,-13363.086408370167,0.0028493863605369273,0.12702420222856892,44361,78.15226244926453
27,1960.1172554709642,1019.8165796344648,2.1,2478.7652832788012,0.95296875,0.24231293333333337,10408.107298120458,2442.798273020242,1817.9030958192077,-20.770000000000447,-12687.921411489411,0.002694505337999287,0.1247869583788297,43865,75.22196364402771
28,2034.98176981925,903.2976501305483,0.95,2349.8380279957687,0.959609375,0.21428096666666674,9262.25979310481,2349.8380279957705,1837.498478019894,-20.800000000000452,-11393.81452930163,0.002532289410169562,0.12065219821487412,44261,77.95489978790283
29,1978.9277201097343,915.8674934725849,3.5,2841.176363502177,0.9580104166666666,0.1866321666666667,9375.124331559531,2820.2468941425327,1811.472085238234,-17.06999999999987,-12010.845590830597,0.002353968595402021,0.11805472915744814,43656,78.15051889419556
30,1876.167909697091,881.7552219321149,0.55,1936.7317523186302,0.95921875,0.15937920000000005,9047.909007720025,1827.3220005412165,1785.8833447231552,-19.69000000000028,-10765.256443287371,0.002362642927066371,0.11300661886275173,43031,74.78497004508972
31,2040.008850169496,875.088772845953,0.45,1586.005855002583,0.9594270833333334,0.1314827666666667,8990.711292194606,1586.0058550025835,1829.8452864344174,-18.660000000000117,-10347.893583462539,0.0021852582229845837,0.11015023987896304,44047,77.55152225494385
32,1994.2871420890233,1009.6403394255875,0.4,1909.954562227853,0.9576145833333334,0.1038422,10328.981359886757,1893.3495534945432,1805.7796340339692,-16.469999999999775,-12017.353405326206,0.0021454554522986427,0.10872941471035999,43643,74.1538496017456
33,1907.297581093237,863.5874673629243,3.6,2365.509508228985,0.9535416666666666,0.07632830000000002,8815.294193727372,2317.6838544613643,1804.490971521812,-17.799999999999983,-11012.371438616947,0.0020798379218140016,0.10713883952876012,43443,75.16503047943115
34,2012.7514256603945,859.77545691906,0.5,2640.9136264114736,0.9547916666666667,0.050000000000000044,8826.900899544238,2640.2026864129616,1809.2058384984814,-13.889999999999748,-11249.667998794985,0.002064162028129424,0.10553634984254945,43562,71.87222242355347
35,1822.963984925981,805.3426892950391,0.4,1564.323451991439,0.9527604166666667,0.050000000000000044,8288.8262294874,1417.9573421240357,1761.9249148161844,-17.029999999999863,-9628.714501501418,0.0020083941075831123,0.10412380390869767,42427,67.73531818389893
36,1587.1236444070787,872.1736292428199,0.4,1830.3474624222,0.95171875,0.050000000000000044,8963.243260538844,1508.5729784250702,1694.7092520055255,-16.389999999999763,-10563.011846562458,0.0020559143050671042,0.10373731972994286,40897,70.94170188903809
37,1969.6382518847706,820.3909921671018,56.35,1326.5892887893922,0.9597916666666667,0.050000000000000044,8384.05391034967,1326.5892887893826,1815.7042632061293,-15.20999999999972,-9541.499210460139,0.0017760101313268278,0.1009381110315529,43702,77.09301829338074
38,2032.7926645441385,789.9321148825065,0.55,1229.4281040123988,0.95984375,0.050000000000000044,8132.41827386489,1229.4281040123897,1828.5955395043118,-17.9,-9139.749252837799,0.0018017967844412806,0.09842749290427319,43971,76.30013942718506
39,2023.0284286333301,865.2813315926893,0.55,1602.067258727152,0.9597395833333333,0.050000000000000044,8890.314062262141,1602.067258727143,1811.0476822980625,-14.519999999999735,-10265.880574654384,0.0016537870487671872,0.09851603171081338,43633,76.32001113891602
40,2009.1569777093232,809.855091383812,2.15,1286.8605131737559,0.9594791666666667,0.050000000000000044,8318.699091918776,1286.8605131737381,1814.848799628688,-14.839999999999728,-9396.411427012214,0.0018494938235259566,0.09737988311554288,43665,76.70497274398804
41,1476.4981987582082,1132.2167101827677,0.4,1759.8145833845851,0.9516666666666667,0.050000000000000044,11554.571476153718,1358.8133533420146,1674.9083118734347,-18.900000000000155,-13092.894942610737,0.0019827713246670818,0.09975509662393406,40545,70.19971060752869
42,2024.3668946018256,803.6507832898172,0.4,2308.4937636842233,0.9594791666666667,0.050000000000000044,8278.266889243023,2308.4937636842333,1806.0978382569845,-12.489999999999778,-10356.00159658266,0.002009490171400289,0.0993111790176225,43430,73.54008984565735
43,2000.821520732959,913.2023498694517,7.1,1667.423946468548,0.9596354166666666,0.050000000000000044,9348.035487418281,1667.4239464685695,1810.8495320091945,-15.039999999999724,-10810.447445163098,0.0019750189735058157,0.10139926055848276,43685,75.42946672439575
44,1949.5048859927972,779.7695822454308,11.85,1864.449039336761,0.9591666666666666,0.050000000000000044,8026.766442333838,1811.9092228591007,1800.950133908288,-16.989999999999856,-9673.130913108203,0.0020378147734889914,0.10249697487406348,43313,67.77154779434204
45,1965.4390209389023,887.6155352480417,9.65,1304.4653497010997,0.9595833333333333,0.050000000000000044,9057.376414667304,1304.4653497011016,1809.5679587520412,-14.349999999999739,-10191.62070218105,0.0019343563499245092,0.102364437701896,43616,74.46797227859497
46,1935.9185640400965,824.3413838120105,41.15,1459.890550813058,0.9560416666666667,0.050000000000000044,8410.6513908144,1440.797239784521,1816.3391069939266,-17.569999999999947,-9714.29917355244,0.001749506937083143,0.09944156610745804,43726,74.16981077194214
47,1990.7094735532162,960.4432114882507,12.35,2058.770572461807,0.9586197916666667,0.050000000000000044,9818.44614101162,2058.770572461805,1800.615447424098,-12.919999999999769,-11674.2026873443,0.0017777621595353296,0.09966275590193548,43473,75.74243521690369
48,1676.380260865786,850.6788511749347,139.25,1792.6922679524712,0.953125,0.050000000000000044,8672.158922537248,1597.357696376295,1731.8479998478551,-14.549999999999734,-10310.434357895745,0.0016624713376367682,0.10114572143171698,41749,68.42446660995483
49,1857.1975558997335,886.6227154046998,193.55,1721.0963123324068,0.959140625,0.050000000000000044,9051.17375690944,1625.240104307585,1801.6727816185328,-22.59000000000073,-10598.29908693642,0.001771691055160154,0.10337390502813612,43449,69.45213484764099
50,2036.900378370751,841.4125326370757,0.4,2196.409825579965,0.9594270833333334,0.050000000000000044,8654.932992482332,2196.4098255799463,1824.3327122591677,-17.239999999999895,-10621.535151951171,0.0016288256003525968,0.10259063607550932,43905,69.54477739334106
51,2010.8376167717433,773.6945169712794,57.85,1851.4101207901792,0.9596354166666666,0.050000000000000044,7948.865418786999,1851.4101207901597,1827.4373676975536,-17.51999999999994,-9599.355290503174,0.0017736445776994516,0.09984890041524393,43933,70.33704686164856
52,1989.557999620256,793.621409921671,2.3,2013.296710866196,0.958828125,0.050000000000000044,8172.187163882476,1989.2019237865618,1803.1431782077102,-14.469999999999736,-9960.504266256658,0.0017612082991683938,0.09824555248182745,43362,72.77832579612732
53,1679.8800472258931,818.6814621409922,37.45,2339.547172132156,0.9528125,0.050000000000000044,8375.553854254882,2120.403134148419,1739.2034119848277,-17.97000000000001,-10537.310353162158,0.00165659726925456,0.0966535439425988,41887,69.37213683128357
54,1978.333214977553,783.3191906005222,0.4,1961.5143545966691,0.9586979166666667,0.050000000000000044,8075.111495133283,1915.4476862899298,1812.5980183314666,-19.13000000000019,-9805.693984777465,0.001660815077748237,0.09380268235796536,43595,70.16072249412537
55,1997.8222075368003,782.9960835509138,25.85,1599.5292135107875,0.9593229166666667,0.050000000000000044,8029.6679602158265,1599.5292135107823,1826.4250828301083,-17.309999999999906,-9440.490049020438,0.0016979217686789018,0.09382419390001356,43912,71.43004512786865
56,2022.8715444698048,835.4360313315927,0.45,2511.6314300474796,0.959765625,0.050000000000000044,8594.049541564418,2511.631430047478,1807.5623162213294,-13.37999999999976,-10876.99174336381,0.001567036735479021,0.09464612440983869,43519,71.25248551368713
57,1976.3855443696234,813.5248041775457,30.4,1802.6511107284311,0.9597395833333333,0.050000000000000044,8322.815416498808,1802.6511107284355,1814.3581696462702,-14.539999999999734,-9948.899152504102,0.0017590554097795415,0.0958551617823625,43635,72.67755389213562
58,1788.9917708380146,787.039817232376,14.7,1733.9154960761643,0.9527604166666667,0.050000000000000044,8090.411934264935,1569.8102044330526,1762.5035947661277,-18.460000000000086,-9615.273962626141,0.0017583076063349317,0.09569652349750409,42413,70.13783645629883
59,1559.738548502129,874.7206266318537,46.7,1670.7067086521195,0.951875,0.050000000000000044,8929.768680352227,1365.1667199685203,1713.0273391721073,-19.38000000000023,-10428.844190990878,0.0017075471215241614,0.09681470189284637,41323,70.2625081539154
60,1922.5322136804136,818.4804177545692,48.7,2066.6177027725157,0.9535416666666666,0.050000000000000044,8378.667997996701,2022.8857044453753,1799.2987061522542,-15.909999999999705,-10262.410194914051,0.0017589573617487176,0.09894818774137513,43297,73.64608359336853
61,2010.513084343552,765.4060052219321,35.55,2175.1687618391597,0.9589322916666667,0.050000000000000044,7880.444226248038,2175.168761839178,1807.858910314849,-12.729999999999773,-9840.228814058562,0.001800139623067085,0.09778211686588699,43454,74.04299426078796
62,1977.0965880035506,929.1886422976502,22.55,1243.4408226524638,0.9569270833333333,0.050000000000000044,9484.281362327896,1243.440822652439,1810.84164865217,-15.139999999999722,-10546.327245629094,0.0016952517347302598,0.10015879108676784,43695,72.14438772201538
63,2019.6088006241573,854.1586161879895,0.45,1874.3124062092547,0.9549479166666667,0.050000000000000044,8772.4257731074,1873.51186991071,1816.3395042875463,-15.769999999999708,-10426.898346681417,0.0015915385408563165,0.10006612216073808,43749,73.93411302566528
64,1894.5300038567773,811.2049608355092,0.4,1640.9155944795689,0.9530208333333333,0.050000000000000044,8353.689414123528,1540.5430391891434,1781.3173160986169,-17.07999999999987,-9763.939765554544,0.0017238973902894796,0.10082497080358035,42855,70.11857032775879
65,1400.3583578953794,822.8622715404699,70.3,2726.043887918522,0.951953125,0.050000000000000044,8443.874332411722,2276.1195109350865,1664.0955189640686,-18.16000000000004,-10965.571004415657,0.0017050990396979841,0.10081488240393588,40111,60.28609108924866
66,2000.2212326226513,904.9986945169712,7.4,1759.2214076607052,0.9590104166666666,0.050000000000000044,9267.065586427869,1759.221407660699,1808.322591364489,-14.179999999999742,-10820.208352830668,0.0017987119105571357,0.10433921835676184,43599,67.91142320632935
67,2000.4115780339112,795.7095300261096,0.85,2070.2900194346726,0.9586979166666667,0.050000000000000044,8186.050794662643,2054.327486531025,1814.9442375844842,-16.529999999999784,-10038.380940744442,0.0018600226997239325,0.1012511615656108,43656,67.0573079586029
68,1840.3846757945757,781.0097911227155,0.4,1991.5655735688456,0.9527083333333334,0.050000000000000044,8051.161042018101,1853.9662230313204,1764.3769955682412,-16.489999999999778,-9812.629584823015,0.0017925293103504766,0.09790341767515498,42452,66.7015311717987
69,2001.0887210145677,811.2408616187989,1.05,1637.8842283943025,0.9598697916666666,0.050000000000000044,8337.396304703083,1637.8842283943088,1797.6810324994638,-10.579999999999819,-9761.292844582302,0.0017202720568378516,0.09499801984342343,43239,69.30097436904907
70,1651.3079892566202,782.0293733681463,2.7,1270.589387192797,0.9521354166666667,0.050000000000000044,8024.812245286447,1025.8562326256133,1717.025927256788,-14.559999999999734,-9101.826415912807,0.0016666340708511018,0.09408235647104023,41332,70.55663418769836
