episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1608.9120301264734,1859.472584856397,11.1,3776.2269428522227,0.9577864583333333,0.9721561333333333,18699.979858803796,3538.8678442273804,1792.2319142013696,-40.27000000000056,-22381.897587106327,0.08091154170969025,0.49367669386791063,43964,48.618388175964355
2,1622.0243001793085,1836.7082245430809,11.6,3688.53794681296,0.9584635416666667,0.9443179666666667,18466.980297649505,3469.984304656968,1790.228572741077,-38.60000000000089,-22066.568874868208,0.026982842423870914,0.4342521694878718,43955,63.72604298591614
3,1594.2507594994297,1683.5626631853786,13.35,3707.69430982312,0.9577864583333333,0.9165026000000001,16916.381081799216,3477.049792122813,1794.347000591919,-39.26000000000076,-20554.26711501428,0.021707886714149874,0.3802591011893892,43919,70.83670926094055
4,1691.7845768632965,1731.338772845953,6.8,3620.889738984969,0.9582708333333333,0.8885510666666667,17439.966218966634,3430.966272233022,1804.0142875419742,-37.93000000000102,-20945.232201878047,0.018192033400479604,0.35887629496095697,44134,71.01733827590942
5,1702.9609644684276,1615.5013054830288,13.2,3329.0120052153807,0.9601406250000001,0.860445,16242.14184777551,3176.9123717680595,1815.944706886936,-37.0500000000012,-19494.987961961833,0.015373668057503675,0.3190239140152015,44378,75.98234963417053
6,1712.8864631774259,1646.9138381201044,15.05,3384.6942852222687,0.9606614583333334,0.8324180999999999,16567.673343385602,3233.949199242316,1811.7397840994624,-35.68000000000147,-19864.795863549487,0.011983221125743727,0.2965722838357509,44253,76.9693489074707
7,1727.7924953524841,1699.4458224543082,9.75,3437.524588550764,0.9601406250000001,0.8044045,17110.58968581159,3285.5377500061586,1810.1907991458381,-35.58000000000149,-20442.945739611197,0.009990033601816647,0.28185166968061914,44232,76.66534566879272
8,1768.1648916136303,1507.4967362924283,15.55,3238.2984575266305,0.9598177083333334,0.7762946333333334,15201.297681134569,3104.874732465729,1821.6553333236568,-35.43000000000152,-18324.23285531003,0.008542117764534833,0.2674847797148393,44384,78.6766881942749
9,1715.5406765443604,1430.8485639686685,16.8,3000.9870845531254,0.9567447916666667,0.7484482333333333,14430.489140942744,2834.2728234397086,1805.4511648083635,-34.24000000000176,-17320.43245264658,0.007424864098861811,0.25995699275873846,43968,78.76617527008057
10,1759.6007652058445,1379.9262402088773,16.0,2792.292159708726,0.956484375,0.7204023333333334,13898.229585567977,2674.923442151097,1821.9229504688108,-32.950000000002014,-16602.52521298211,0.006743922164745756,0.2387752907823199,44283,79.4218761920929
11,1875.5045343696454,1474.1449086161879,11.1,2624.8860734581417,0.9577552083333334,0.6920283666666667,14832.125801161412,2606.266082806468,1842.7127176456113,-28.27000000000162,-17377.330067243547,0.005926268693574793,0.2227521344106609,44801,82.13501596450806
12,1890.8545616652416,1364.8577023498694,17.55,2528.7228222096483,0.9593489583333333,0.6635765,13727.660667516295,2528.722822209621,1850.2009176476338,-27.43000000000149,-16188.29984570836,0.005445625352569422,0.20770085443630554,44924,81.58229207992554
13,1918.8384414078414,1369.404046997389,14.6,2519.844030603459,0.958671875,0.6351525,13803.188170179357,2519.844030603468,1847.680741202353,-26.99000000000142,-16224.884500577024,0.005485421270544948,0.201423187472545,44880,82.65273213386536
14,1905.7898980005316,1368.5404699738904,11.45,2460.2789736524883,0.9578645833333334,0.6067671333333333,13782.8956828962,2460.2789736525065,1845.6789148432363,-26.380000000001324,-16156.683673391448,0.005132601267287434,0.19436591726921879,44819,81.36423015594482
15,1934.2488424556777,1321.5261096605743,12.2,2481.3318654825457,0.95921875,0.5783703666666666,13342.735041644779,2476.798174616827,1849.3773336389313,-27.070000000001432,-15707.591707444988,0.004922999415236093,0.1879740133400293,44837,81.87097263336182
16,1913.9154773508994,1247.607049608355,16.95,2488.5178233166866,0.958046875,0.5500527666666667,12580.57605343247,2488.5178233166744,1845.719920002005,-25.310000000001157,-14975.588319400376,0.0045533599523613555,0.17894132666621698,44712,80.91262745857239
17,1874.3187699022442,1328.2186684073108,19.7,2115.3017294398387,0.958984375,0.5218447333333334,13357.53150098074,2115.301729439815,1833.553952994586,-23.580000000000886,-15408.488413512681,0.004498101740854225,0.17611000475757582,44539,82.23892974853516
18,1932.959602543639,1290.2454308093995,12.25,2072.031169278457,0.959140625,0.49368673333333335,13035.472664073604,2072.03116927845,1833.7312465640387,-22.790000000000763,-14985.485477372204,0.004661169811946393,0.17651813125458404,44460,79.79524898529053
19,1937.5382564460915,1152.360313315927,15.5,2298.2165612930207,0.9589322916666667,0.4654242333333334,11651.302047873534,2298.216561293009,1845.279341731813,-24.44000000000102,-13832.81969445237,0.004221578220737848,0.1647035425143961,44625,85.24640488624573
20,2005.5632826484716,1120.0137075718017,1.55,2158.077492681247,0.958984375,0.4372130333333334,11397.907581419944,2158.0774926812583,1842.422776946543,-23.630000000000894,-13369.21456839919,0.004147069874340547,0.1561400539177417,44544,85.18131303787231
21,1924.6463304300514,1210.345953002611,12.1,2530.8377819872567,0.9600260416666667,0.4090575666666667,12286.235927459664,2477.7226992053984,1834.450919490633,-28.480000000001652,-14645.283215725887,0.00392483259802603,0.1530800400171737,44456,84.38198137283325
22,2026.303547467297,1079.7121409921672,2.6,2699.506457723437,0.9591927083333334,0.3809515,11018.34280441778,2699.506457723446,1838.052152971189,-21.970000000000635,-13507.627867645302,0.0037793413226454315,0.14257656243514813,44378,79.95012426376343
23,1992.1498419706134,1046.420365535248,9.3,1926.6843956800906,0.9586458333333333,0.35286950000000006,10651.669446765027,1926.6843956800878,1837.2740505580603,-21.590000000000575,-12401.888051032585,0.0037487240369868382,0.13748615365166278,44340,108.98948383331299
24,1975.2142933614043,1123.3211488250652,14.55,1968.080641590199,0.959375,0.3247457,11407.384083659288,1968.0806415901968,1834.291697952752,-22.25000000000068,-13212.292129841117,0.0038009197859171493,0.1358168534263464,44406,81.67660689353943
25,1938.469824510411,1025.5078328981724,13.5,2979.9044994956826,0.961015625,0.2967967,10456.61005767454,2924.6517011488436,1828.6162566579565,-25.440000000001177,-13245.968190970842,0.0035282830071371616,0.13209207919615193,44130,84.53249001502991
26,1996.988085137419,941.3218015665797,14.55,1791.2184555585623,0.9583333333333334,0.26873306666666663,9605.06624787946,1791.218455558552,1837.4398529237542,-21.30000000000053,-11215.43647122462,0.0035308609790556094,0.1268458692749242,44311,83.28937125205994
27,1849.495400907231,1032.056135770235,16.95,1784.6224999384979,0.9527604166666667,0.24134520000000004,10507.815792628757,1689.6061895741645,1788.693093708432,-20.4600000000004,-12116.159675003988,0.003221618482305701,0.1242055129182632,43244,82.51493763923645
28,2024.1777513535303,878.6325065274151,2.35,1776.7291692292554,0.95921875,0.21338480000000004,9007.983285847266,1776.7291692292574,1833.1895307804032,-19.670000000000275,-10574.054234503592,0.00295903483114352,0.12012081053834738,44148,83.67368936538696
29,1868.7240865390188,915.6383812010444,17.95,2163.310585746267,0.95828125,0.18592093333333337,9340.425003166018,2079.879800241079,1799.6422289463774,-20.550000000000413,-11330.67294581452,0.0028916377629656623,0.11276434999270282,43364,83.63353157043457
30,1996.7585595993182,953.7741514360313,1.65,2212.601466210731,0.9540625,0.15804983333333344,9769.521857330756,2185.2525523383206,1824.5897256450924,-21.270000000000525,-11761.335575715138,0.002822496465348586,0.10948199916130863,44007,84.83185577392578
31,2031.2152856525747,873.6090078328982,0.6,2396.2663042141257,0.959921875,0.13020596666666673,8970.522030993454,2396.266304214129,1825.6133329881077,-17.829999999999988,-11143.356382543117,0.002713056368061433,0.10606793838092629,43964,84.17473220825195
32,1585.034948416351,1009.1018276762402,0.75,2084.3022460577135,0.9520833333333333,0.10403916666666668,10283.930256248113,1798.1227582474332,1707.0074612920391,-17.76999999999998,-12186.255527371339,0.0026434238490494334,0.10533281110099198,41316,81.8472580909729
