episode,total_reward,gold_delay,late_gold_delay,bronze_wait,cpu_util,epsilon,r_gold,r_bronze,r_util,r_noop,r_queue,loss,q_mag,steps,wall_time
1,1582.8105499562723,1881.4451697127938,8.15,3766.3582129941697,0.9585677083333334,0.9722068,18909.4353692193,3518.2275086717946,1787.260188401498,-40.36000000000054,-22591.7525163362,0.14464316344539035,0.5056277465837822,43884,39.48381686210632
2,1529.8875693755933,1922.3524804177546,16.1,4013.0840611085146,0.9577864583333333,0.9445187333333334,19287.625434379974,3748.4287682353615,1781.4315171455887,-40.0500000000006,-23247.548150385253,0.03336364333654234,0.4321808021227116,43718,47.96676445007324
3,1574.5933220317165,1735.0456919060052,12.15,3819.004501955768,0.9584635416666667,0.9166831,17422.340075770586,3577.902310019925,1795.2063903205633,-40.45000000000052,-21180.405454079482,0.029278841371642897,0.41655946541084365,43951,53.1440806388855
4,1602.1859973310993,1666.219321148825,11.4,3899.4978966272233,0.9584114583333333,0.8888861,16777.629197591672,3643.9104283008155,1794.308585116327,-41.030000000000406,-20572.63221367755,0.02537795798983453,0.37679889216454987,43890,56.58881187438965
5,1588.2179005372313,1731.5972584856397,10.3,3880.712120839381,0.9587760416666666,0.8610967,17404.936471577596,3637.4336884056165,1793.3760364980271,-39.90000000000063,-21207.628295944403,0.020733517886537624,0.3356686366867266,43878,52.758097410202026
6,1670.2911242887858,1644.1729765013056,20.4,3635.574872690595,0.9595416666666667,0.8331831666666667,16564.653921467554,3430.6372850500616,1801.8860917979473,-38.630000000000884,-20088.256174026592,0.015965059536761774,0.3188718588723379,44074,53.37371492385864
7,1643.6381645890472,1598.5548302872062,15.3,3556.770301852444,0.9583229166666666,0.8052303666666667,16056.098167239135,3370.1740510221557,1808.2999989107216,-37.66000000000108,-19553.27405258295,0.011921472437303014,0.29324034138676364,44136,54.022876262664795
8,1761.3340584620078,1601.0483028720625,14.3,3209.089325690669,0.9597395833333333,0.7770989666666667,16110.306316392662,3097.0057319983384,1818.3762211085286,-33.81000000000184,-19230.54421103749,0.009864693358764958,0.2852002361071746,44418,54.66445279121399
9,1797.1127416626318,1552.0182767624021,12.75,2921.8597997490715,0.9599739583333333,0.7488523,15603.295703903705,2849.806932519883,1828.8439267635174,-31.810000000002173,-18453.023821524308,0.007512254512472183,0.26763564866105594,44600,57.714629888534546
10,1811.42094084568,1473.2421671018276,19.7,2819.4160987970185,0.958828125,0.7205340666666666,14794.350020386064,2773.116903244868,1837.1194374027605,-30.340000000001943,-17562.82542018795,0.006412580314070678,0.24963570244483202,44713,59.64720606803894
11,1868.544614231593,1342.0926892950392,11.6,2624.8988905016113,0.958359375,0.6921278,13497.467817924076,2608.9359639843706,1847.4522368236628,-28.490000000001654,-16056.82140450043,0.0059022909270241225,0.23236347414442612,44852,58.204010248184204
12,1890.2915196789945,1360.9660574412533,15.75,2620.5113040911215,0.958828125,0.6637449666666666,13708.080374918884,2605.8142881743393,1845.544700549806,-27.980000000001574,-16241.167843964018,0.005251715918799211,0.21547588857872121,44815,57.85179090499878
13,1882.4987046046194,1341.7434725848564,15.8,2622.323451991439,0.9580052083333334,0.6353608666666667,13509.268870656897,2605.1741002239005,1847.0792128012868,-28.27000000000162,-16050.753479077446,0.00486314273654186,0.19653946756199342,44817,58.421929121017456
14,1902.7431938865418,1333.3289817232376,20.45,2388.405348225049,0.9594270833333334,0.6069514333333333,13430.395494433635,2384.4946493148946,1847.7471331580314,-27.200000000001452,-15732.694083019991,0.0043252020707036124,0.18305965169801683,44857,60.376522064208984
15,1880.3598725571237,1252.8035248041776,23.2,2458.819921769293,0.95890625,0.5785553,12605.192285604282,2451.154862358261,1849.275778732476,-27.410000000001485,-14997.853054138133,0.004126705659278611,0.17493976699091196,44836,58.645041704177856
16,1915.783745475856,1224.3544386422977,12.75,2576.273241654161,0.95796875,0.5502712666666667,12382.51221294251,2548.270756968194,1843.6708265801315,-27.860000000001556,-14830.81005101439,0.003939165406436297,0.16913773080683525,44659,58.58274722099304
17,1969.4865848713278,1193.5456919060052,8.5,2233.691751334596,0.959296875,0.5219942000000001,12095.307524871192,2233.691751334589,1845.305979060175,-24.670000000001057,-14180.14867039479,0.0036900934936307337,0.16151656864375172,44648,60.228344678878784
18,1933.9962697473718,1233.4392950391646,20.15,2240.9753745479593,0.95875,0.49365760000000003,12457.422084017375,2240.9753745479647,1847.5771361216732,-25.610000000001204,-14586.368324940055,0.003818055475134165,0.15746664191694926,44742,63.16646933555603
19,1868.4512246017264,1202.467362924282,12.4,2332.3440183030334,0.9582291666666667,0.4656275333333334,12142.364964284667,2290.2337818888645,1829.2088587842027,-25.350000000001163,-14368.006380356015,0.0037288387745597444,0.15382488504606767,44258,60.68837594985962
20,1892.9851824233508,1163.9308093994778,26.35,2251.3087652832787,0.9579218749999999,0.4373568,11741.115612963426,2234.249969248939,1845.7017853273296,-26.47000000000134,-13901.612185116248,0.003812816982348227,0.15099824276195678,44638,60.932663440704346
